season,week,team,opponent_team,home_probability,away_probability
2013,5,CHI,NO,0.5348837209302326,0.49019607843137253
2013,5,CIN,NE,0.44052863436123346,0.5833333333333333
2013,5,CLE,BUF,0.6491228070175439,0.37593984962406013
2013,5,DAL,DEN,0.2710027100271003,0.7530864197530864
2013,5,GB,DET,0.8165137614678898,0.20790020790020788
2013,5,IND,SEA,0.4347826086956522,0.5901639344262295
2013,5,MIA,BAL,0.5798319327731092,0.4444444444444444
2013,5,NYG,PHI,0.4739336492890995,0.5515695067264574
2013,5,OAK,SD,0.3278688524590164,0.696969696969697
2013,5,SF,HOU,0.6805111821086262,0.3436426116838488
2013,5,STL,JAX,0.84251968503937,0.18181818181818182
2013,5,TEN,KC,0.4566210045662101,0.5670995670995671
2013,6,BAL,GB,0.4739336492890995,0.5515695067264574
2013,6,BUF,CIN,0.3184713375796178,0.7058823529411764
2013,6,CHI,NYG,0.7872340425531915,0.23696682464454974
2013,6,CLE,DET,0.4694835680751174,0.5555555555555556
2013,6,DAL,WAS,0.696969696969697,0.3278688524590164
2013,6,DEN,JAX,0.9803921568627451,0.04399472063352398
2013,6,HOU,STL,0.797979797979798,0.22624434389140272
2013,6,KC,OAK,0.782608695652174,0.24154589371980673
2013,6,MIN,CAR,0.5833333333333333,0.44052863436123346
2013,6,NE,NO,0.5901639344262295,0.4347826086956522
2013,6,NYJ,PIT,0.49504950495049505,0.5305164319248826
2013,6,SD,IND,0.48780487804878053,0.5370370370370371
2013,6,SEA,TEN,0.8493975903614458,0.17513134851138354
2013,6,SF,ARI,0.8113207547169812,0.21321961620469085
2013,6,TB,PHI,0.4424778761061947,0.5815899581589958
2013,7,ARI,SEA,0.33003300330033003,0.6941896024464832
2013,7,ATL,TB,0.7142857142857143,0.3105590062111801
2013,7,CAR,STL,0.7652582159624413,0.2590673575129534
2013,7,DET,CIN,0.6000000000000001,0.42372881355932196
2013,7,GB,CLE,0.7916666666666667,0.23255813953488372
2013,7,IND,DEN,0.3067484662576687,0.7175141242937854
2013,7,JAX,SD,0.2680965147453083,0.7560975609756098
2013,7,KC,HOU,0.7368421052631579,0.28735632183908044
2013,7,MIA,BUF,0.7183098591549296,0.3058103975535168
2013,7,NYG,MIN,0.6655518394648829,0.35842293906810035
2013,7,NYJ,NE,0.38167938931297707,0.6428571428571428
2013,7,PHI,DAL,0.6296296296296295,0.39525691699604737
2013,7,PIT,BAL,0.5594713656387665,0.46511627906976744
2013,7,TEN,SF,0.4184100418410042,0.6062992125984252
2013,7,WAS,CHI,0.4807692307692307,0.5433789954337899
2013,8,ARI,ATL,0.6000000000000001,0.42372881355932196
2013,8,CIN,NYJ,0.7183098591549296,0.3058103975535168
2013,8,DEN,WAS,0.8432601880877744,0.1811594202898551
2013,8,DET,DAL,0.607843137254902,0.4166666666666667
2013,8,JAX,SF,0.0975609756097561,0.9310344827586208
2013,8,KC,CLE,0.7560975609756098,0.2680965147453083
2013,8,MIN,GB,0.2710027100271003,0.7530864197530864
2013,8,NE,MIA,0.7354497354497355,0.28901734104046245
2013,8,NO,BUF,0.8387096774193549,0.1855287569573284
2013,8,OAK,PIT,0.4424778761061947,0.5815899581589958
2013,8,PHI,NYG,0.696969696969697,0.3278688524590164
2013,8,STL,SEA,0.15772870662460567,0.8666666666666667
2013,8,TB,CAR,0.2949852507374631,0.7297297297297298
2013,9,BUF,KC,0.33222591362126247,0.6923076923076923
2013,9,CAR,ATL,0.8076923076923077,0.2169197396963124
2013,9,CLE,BAL,0.49504950495049505,0.5305164319248826
2013,9,DAL,MIN,0.8181818181818181,0.2061855670103093
2013,9,GB,CHI,0.8260869565217391,0.1984126984126984
2013,9,HOU,IND,0.5073891625615764,0.5169082125603864
2013,9,MIA,CIN,0.42372881355932196,0.6000000000000001
2013,9,NE,PIT,0.7126436781609194,0.3115264797507788
2013,9,NYJ,NO,0.3105590062111801,0.7142857142857143
2013,9,OAK,PHI,0.49504950495049505,0.5305164319248826
2013,9,SEA,TB,0.9375,0.08888888888888889
2013,9,STL,TEN,0.4098360655737705,0.6153846153846154
2013,9,WAS,SD,0.5515695067264574,0.4739336492890995
2013,10,ARI,HOU,0.6805111821086262,0.3436426116838488
2013,10,ATL,SEA,0.3861003861003861,0.6389891696750902
2013,10,BAL,CIN,0.5370370370370371,0.48780487804878053
2013,10,CHI,DET,0.5073891625615764,0.5169082125603864
2013,10,GB,PHI,0.49504950495049505,0.5305164319248826
2013,10,IND,STL,0.7701149425287357,0.2544529262086514
2013,10,MIN,WAS,0.504950495049505,0.5192307692307692
2013,10,NO,DAL,0.7183098591549296,0.3058103975535168
2013,10,NYG,OAK,0.7435897435897436,0.2808988764044944
2013,10,PIT,BUF,0.5884773662551441,0.4366812227074236
2013,10,SD,DEN,0.28735632183908044,0.7368421052631579
2013,10,SF,CAR,0.7014925373134329,0.3225806451612903
2013,10,TB,MIA,0.4694835680751174,0.5555555555555556
2013,10,TEN,JAX,0.8387096774193549,0.1855287569573284
2013,11,BUF,NYJ,0.4587155963302753,0.5652173913043479
2013,11,CAR,NE,0.6323529411764706,0.3921568627450981
2013,11,CHI,BAL,0.6688741721854304,0.35587188612099646
2013,11,CIN,CLE,0.6794871794871794,0.3448275862068966
2013,11,DEN,KC,0.7619047619047619,0.26246719160104987
2013,11,HOU,OAK,0.8245614035087718,0.2
2013,11,JAX,ARI,0.2304147465437788,0.7938144329896907
2013,11,MIA,SD,0.4424778761061947,0.5815899581589958
2013,11,NO,SF,0.6389891696750902,0.3861003861003861
2013,11,NYG,GB,0.6402877697841727,0.3846153846153846
2013,11,PHI,WAS,0.6753246753246753,0.34965034965034963
2013,11,PIT,DET,0.4184100418410042,0.6062992125984252
2013,11,SEA,MIN,0.875,0.14947683109118085
2013,11,TB,ATL,0.5594713656387665,0.46511627906976744
2013,11,TEN,IND,0.44052863436123346,0.5833333333333333
2013,12,ARI,IND,0.6491228070175439,0.37593984962406013
2013,12,ATL,NO,0.2570694087403599,0.7674418604651163
2013,12,BAL,NYJ,0.6753246753246753,0.34965034965034963
2013,12,CLE,PIT,0.5918367346938775,0.4329004329004329
2013,12,DET,TB,0.7560975609756098,0.2680965147453083
2013,12,GB,MIN,0.7175141242937854,0.3067484662576687
2013,12,HOU,JAX,0.8245614035087718,0.2
2013,12,KC,SD,0.6336996336996338,0.390625
2013,12,MIA,CAR,0.35587188612099646,0.6688741721854304
2013,12,NE,DEN,0.5370370370370371,0.48780487804878053
2013,12,NYG,DAL,0.5633187772925764,0.4608294930875576
2013,12,OAK,TEN,0.42372881355932196,0.6000000000000001
2013,12,STL,CHI,0.5515695067264574,0.4739336492890995
2013,12,WAS,SF,0.3105590062111801,0.7142857142857143
2013,13,BAL,PIT,0.6153846153846154,0.4098360655737705
2013,13,BUF,ATL,0.6794871794871794,0.3448275862068966
2013,13,CAR,TB,0.7701149425287357,0.2544529262086514
2013,13,CLE,JAX,0.7590361445783133,0.26525198938992045
2013,13,DAL,OAK,0.8158379373848987,0.20876826722338204
2013,13,DET,GB,0.726027397260274,0.29850746268656714
2013,13,HOU,NE,0.2747252747252747,0.75
2013,13,IND,TEN,0.6491228070175439,0.37593984962406013
2013,13,KC,DEN,0.3412969283276451,0.6825396825396826
2013,13,MIN,CHI,0.5780590717299579,0.4464285714285714
2013,13,NYJ,MIA,0.5121951219512195,0.5121951219512195
2013,13,PHI,ARI,0.6491228070175439,0.37593984962406013
2013,13,SD,CIN,0.4587155963302753,0.5652173913043479
2013,13,SEA,NO,0.7333333333333333,0.29069767441860467
2013,13,SF,STL,0.7647058823529411,0.2597402597402597
2013,13,WAS,NYG,0.5169082125603864,0.5073891625615764
2013,14,ARI,STL,0.6655518394648829,0.35842293906810035
2013,14,BAL,MIN,0.7142857142857143,0.3105590062111801
2013,14,CHI,DAL,0.5594713656387665,0.46511627906976744
2013,14,CIN,IND,0.7512437810945274,0.27322404371584696
2013,14,DEN,TEN,0.8630136986301371,0.16129032258064516
2013,14,GB,ATL,0.6491228070175439,0.37593984962406013
2013,14,JAX,HOU,0.3968253968253968,0.626865671641791
2013,14,NE,CLE,0.8333333333333334,0.19120458891013384
2013,14,NO,CAR,0.6336996336996338,0.390625
2013,14,NYJ,OAK,0.607843137254902,0.4166666666666667
2013,14,PHI,DET,0.5815899581589958,0.4424778761061947
2013,14,PIT,MIA,0.6153846153846154,0.4098360655737705
2013,14,SD,NYG,0.6875,0.3367003367003367
2013,14,SF,SEA,0.5652173913043479,0.4587155963302753
2013,14,TB,BUF,0.6402877697841727,0.3846153846153846
2013,14,WAS,KC,0.37593984962406013,0.6491228070175439
2013,15,ATL,WAS,0.696969696969697,0.3278688524590164
2013,15,CAR,NYJ,0.7959183673469388,0.22831050228310504
2013,15,CLE,CHI,0.5098039215686274,0.5145631067961165
2013,15,DAL,GB,0.6655518394648829,0.35842293906810035
2013,15,DEN,SD,0.8245614035087718,0.2
2013,15,DET,BAL,0.6805111821086262,0.3436426116838488
2013,15,IND,HOU,0.7222222222222222,0.3021148036253776
2013,15,JAX,BUF,0.35587188612099646,0.6688741721854304
2013,15,MIA,NE,0.5726495726495727,0.45248868778280543
2013,15,MIN,PHI,0.2949852507374631,0.7297297297297298
2013,15,NYG,SEA,0.2242152466367713,0.8
2013,15,OAK,KC,0.29850746268656714,0.726027397260274
2013,15,PIT,CIN,0.4739336492890995,0.5515695067264574
2013,15,STL,NO,0.2808988764044944,0.7435897435897436
2013,15,TB,SF,0.33783783783783783,0.6865203761755486
2013,15,TEN,ARI,0.4347826086956522,0.5901639344262295
2013,16,BAL,NE,0.5024875621890548,0.5215311004784688
2013,16,BUF,MIA,0.5192307692307692,0.504950495049505
2013,16,CAR,NO,0.6336996336996338,0.390625
2013,16,CIN,MIN,0.7885835095137421,0.23584905660377356
2013,16,DET,NYG,0.8181818181818181,0.2061855670103093
2013,16,GB,PIT,0.4926108374384236,0.5327102803738317
2013,16,HOU,DEN,0.2169197396963124,0.8076923076923077
2013,16,JAX,TEN,0.35842293906810035,0.6655518394648829
2013,16,KC,IND,0.7752808988764045,0.24937655860349128
2013,16,NYJ,CLE,0.5555555555555556,0.4694835680751174
2013,16,PHI,CHI,0.5815899581589958,0.4424778761061947
2013,16,SD,OAK,0.8389694041867954,0.1855287569573284
2013,16,SEA,ARI,0.8095238095238095,0.2150537634408602
2013,16,SF,ATL,0.9090909090909091,0.11627906976744186
2013,16,STL,TB,0.6323529411764706,0.3921568627450981
2013,16,WAS,DAL,0.4,0.6240601503759399
2013,17,ARI,SF,0.6153846153846154,0.4098360655737705
2013,17,ATL,CAR,0.3278688524590164,0.696969696969697
2013,17,CHI,GB,0.4166666666666667,0.607843137254902
2013,17,CIN,BAL,0.7402597402597403,0.2840909090909091
2013,17,DAL,PHI,0.2747252747252747,0.75
2013,17,IND,JAX,0.8461538461538461,0.17825311942959002
2013,17,MIA,NYJ,0.7368421052631579,0.28735632183908044
2013,17,MIN,DET,0.4587155963302753,0.5652173913043479
2013,17,NE,BUF,0.7701149425287357,0.2544529262086514
2013,17,NO,TB,0.8630136986301371,0.16129032258064516
2013,17,NYG,WAS,0.6415770609318996,0.38314176245210724
2013,17,OAK,DEN,0.19120458891013384,0.8333333333333334
2013,17,PIT,CLE,0.782608695652174,0.24154589371980673
2013,17,SD,KC,0.8947368421052632,0.1297016861219196
2013,17,SEA,STL,0.8571428571428571,0.16722408026755853
2013,17,TEN,HOU,0.7368421052631579,0.28735632183908044
2013,18,CIN,SD,0.7183098591549296,0.3058103975535168
2013,18,GB,SF,0.39525691699604737,0.6296296296296295
2013,18,IND,KC,0.4739336492890995,0.5515695067264574
2013,18,PHI,NO,0.6153846153846154,0.4098360655737705
2013,19,CAR,SF,0.5169082125603864,0.5073891625615764
2013,19,DEN,SD,0.7701149425287357,0.2544529262086514
2013,19,NE,IND,0.7468354430379747,0.2777777777777778
2013,19,SEA,NO,0.7959183673469388,0.22831050228310504
2013,20,DEN,NE,0.6951219512195121,0.32894736842105265
2013,20,SEA,SF,0.66996699669967,0.35460992907801414
2013,21,DEN,SEA,0.5495495495495495,0.4694835680751174
2014,1,ARI,SD,0.6062992125984252,0.4184100418410042
2014,1,ATL,NO,0.4098360655737705,0.6153846153846154
2014,1,BAL,CIN,0.5305164319248826,0.49504950495049505
2014,1,CHI,BUF,0.7297297297297298,0.2949852507374631
2014,1,DAL,SF,0.4184100418410042,0.6062992125984252
2014,1,DEN,IND,0.7916666666666667,0.23255813953488372
2014,1,DET,NYG,0.7311827956989247,0.29325513196480935
2014,1,HOU,WAS,0.6389891696750902,0.3861003861003861
2014,1,KC,TEN,0.6153846153846154,0.4098360655737705
2014,1,MIA,NE,0.38314176245210724,0.6415770609318996
2014,1,NYJ,OAK,0.7354497354497355,0.28901734104046245
2014,1,PHI,JAX,0.83739837398374,0.1869158878504673
2014,1,PIT,CLE,0.7076023391812866,0.3164556962025316
2014,1,SEA,GB,0.696969696969697,0.3278688524590164
2014,1,STL,MIN,0.607843137254902,0.4166666666666667
2014,1,TB,CAR,0.6923076923076923,0.33222591362126247
2014,2,BAL,PIT,0.6000000000000001,0.42372881355932196
2014,2,BUF,MIA,0.5305164319248826,0.49504950495049505
2014,2,CAR,DET,0.5305164319248826,0.49504950495049505
2014,2,CIN,ATL,0.7076023391812866,0.3164556962025316
2014,2,CLE,NO,0.3367003367003367,0.6875
2014,2,DEN,KC,0.8999999999999999,0.12437810945273634
2014,2,GB,NYJ,0.7560975609756098,0.2680965147453083
2014,2,IND,PHI,0.5934959349593496,0.43103448275862066
2014,2,MIN,NE,0.40322580645161293,0.6212121212121212
2014,2,NYG,ARI,0.5348837209302326,0.49019607843137253
2014,2,OAK,HOU,0.4166666666666667,0.607843137254902
2014,2,SD,SEA,0.33222591362126247,0.6923076923076923
2014,2,SF,CHI,0.75,0.2747252747252747
2014,2,TB,STL,0.6721311475409836,0.35211267605633806
2014,2,TEN,DAL,0.6254681647940076,0.39840637450199207
2014,2,WAS,JAX,0.6875,0.3367003367003367
2014,3,ARI,SF,0.42372881355932196,0.6000000000000001
2014,3,ATL,TB,0.7347480106100795,0.2898550724637681
2014,3,BUF,SD,0.5652173913043479,0.4587155963302753
2014,3,CAR,PIT,0.6551724137931035,0.36900369003690037
2014,3,CIN,TEN,0.726027397260274,0.29850746268656714
2014,3,CLE,BAL,0.4739336492890995,0.5515695067264574
2014,3,DET,GB,0.5515695067264574,0.4739336492890995
2014,3,JAX,IND,0.3021148036253776,0.7222222222222222
2014,3,MIA,KC,0.7076023391812866,0.3164556962025316
2014,3,NE,OAK,0.8999999999999999,0.12437810945273634
2014,3,NO,MIN,0.84,0.18450184501845018
2014,3,NYG,HOU,0.5327102803738317,0.4926108374384236
2014,3,NYJ,CHI,0.5433789954337899,0.4807692307692307
2014,3,PHI,WAS,0.6763754045307443,0.3484320557491289
2014,3,SEA,DEN,0.6753246753246753,0.34965034965034963
2014,3,STL,DAL,0.47846889952153115,0.5454545454545454
2014,4,BAL,CAR,0.609375,0.41493775933609955
2014,4,CHI,GB,0.4739336492890995,0.5515695067264574
2014,4,DAL,NO,0.4444444444444444,0.5798319327731092
2014,4,HOU,BUF,0.5726495726495727,0.45248868778280543
2014,4,IND,TEN,0.7674418604651163,0.2570694087403599
2014,4,KC,NE,0.4444444444444444,0.5798319327731092
2014,4,MIN,ATL,0.32679738562091504,0.6978851963746223
2014,4,NYJ,DET,0.5433789954337899,0.4807692307692307
2014,4,OAK,MIA,0.36900369003690037,0.6551724137931035
2014,4,PIT,TB,0.7752808988764045,0.24937655860349128
2014,4,SD,JAX,0.8461538461538461,0.17825311942959002
2014,4,SF,PHI,0.6753246753246753,0.34965034965034963
2014,4,WAS,NYG,0.635036496350365,0.3891050583657587
2014,5,CAR,CHI,0.5391705069124424,0.4854368932038835
2014,5,DAL,HOU,0.7014925373134329,0.3225806451612903
2014,5,DEN,ARI,0.7777777777777779,0.2469135802469136
2014,5,DET,BUF,0.6875,0.3367003367003367
2014,5,GB,MIN,0.8,0.2242152466367713
2014,5,IND,BAL,0.5815899581589958,0.4424778761061947
2014,5,JAX,PIT,0.3278688524590164,0.696969696969697
2014,5,NE,CIN,0.4587155963302753,0.5652173913043479
2014,5,NO,TB,0.8461538461538461,0.17825311942959002
2014,5,NYG,ATL,0.6621621621621622,0.3623188405797102
2014,5,PHI,STL,0.6610169491525424,0.36363636363636365
2014,5,SD,NYJ,0.7435897435897436,0.2808988764044944
2014,5,SF,KC,0.6688741721854304,0.35587188612099646
2014,5,TEN,CLE,0.48780487804878053,0.5370370370370371
2014,5,WAS,SEA,0.2777777777777778,0.7468354430379747
2014,6,ARI,WAS,0.696969696969697,0.3278688524590164
2014,6,ATL,CHI,0.6551724137931035,0.36900369003690037
2014,6,BUF,NE,0.5391705069124424,0.4854368932038835
2014,6,CIN,CAR,0.7619047619047619,0.26246719160104987
2014,6,CLE,PIT,0.5515695067264574,0.4739336492890995
2014,6,HOU,IND,0.4694835680751174,0.5555555555555556
2014,6,MIA,GB,0.49019607843137253,0.5348837209302326
2014,6,MIN,DET,0.5305164319248826,0.49504950495049505
2014,6,NYJ,DEN,0.2169197396963124,0.8076923076923077
2014,6,OAK,SD,0.2518891687657431,0.7727272727272727
2014,6,PHI,NYG,0.5391705069124424,0.4854368932038835
2014,6,SEA,DAL,0.8181818181818181,0.2061855670103093
2014,6,STL,SF,0.3717472118959108,0.6527777777777778
2014,6,TB,BAL,0.3861003861003861,0.6389891696750902
2014,6,TEN,JAX,0.6753246753246753,0.34965034965034963
2014,7,BAL,ATL,0.75,0.2747252747252747
2014,7,BUF,MIN,0.75,0.2747252747252747
2014,7,CHI,MIA,0.6336996336996338,0.390625
2014,7,DAL,NYG,0.696969696969697,0.3278688524590164
2014,7,DEN,SF,0.75,0.2747252747252747
2014,7,DET,NO,0.5433789954337899,0.4807692307692307
2014,7,GB,CAR,0.7368421052631579,0.28735632183908044
2014,7,IND,CIN,0.6415770609318996,0.38314176245210724
2014,7,JAX,CLE,0.35587188612099646,0.6688741721854304
2014,7,NE,NYJ,0.8333333333333334,0.19120458891013384
2014,7,OAK,ARI,0.37593984962406013,0.6491228070175439
2014,7,PIT,HOU,0.6183206106870228,0.4065040650406504
2014,7,SD,KC,0.6062992125984252,0.4184100418410042
2014,7,STL,SEA,0.2710027100271003,0.7530864197530864
2014,7,WAS,TEN,0.7118155619596541,0.3125
2014,8,ARI,PHI,0.5121951219512195,0.5121951219512195
2014,8,ATL,DET,0.39525691699604737,0.6296296296296295
2014,8,CAR,SEA,0.3184713375796178,0.7058823529411764
2014,8,CIN,BAL,0.42372881355932196,0.6000000000000001
2014,8,CLE,OAK,0.7297297297297298,0.2949852507374631
2014,8,DAL,WAS,0.8113207547169812,0.21321961620469085
2014,8,DEN,SD,0.8058252427184467,0.2183406113537118
2014,8,JAX,MIA,0.26246719160104987,0.7619047619047619
2014,8,KC,STL,0.7701149425287357,0.2544529262086514
2014,8,NE,CHI,0.6923076923076923,0.33222591362126247
2014,8,NO,GB,0.5535714285714286,0.4716981132075471
2014,8,NYJ,BUF,0.5918367346938775,0.4329004329004329
2014,8,PIT,IND,0.33222591362126247,0.6923076923076923
2014,8,TB,MIN,0.5348837209302326,0.49019607843137253
2014,8,TEN,HOU,0.38167938931297707,0.6428571428571428
2014,9,CAR,NO,0.4065040650406504,0.6183206106870228
2014,9,CIN,JAX,0.8214285714285714,0.20283975659229211
2014,9,CLE,TB,0.7619047619047619,0.26246719160104987
2014,9,DAL,ARI,0.5433789954337899,0.4807692307692307
2014,9,HOU,PHI,0.4926108374384236,0.5327102803738317
2014,9,KC,NYJ,0.8148148148148148,0.20964360587002098
2014,9,MIA,SD,0.5901639344262295,0.4347826086956522
2014,9,MIN,WAS,0.49504950495049505,0.5283018867924528
2014,9,NE,DEN,0.42194092827004215,0.6031746031746031
2014,9,NYG,IND,0.425531914893617,0.5983935742971888
2014,9,PIT,BAL,0.5614035087719298,0.4629629629629629
2014,9,SEA,OAK,0.8888888888888888,0.13550135501355015
2014,9,SF,STL,0.8412698412698413,0.18315018315018314
2014,10,ARI,STL,0.75,0.2747252747252747
2014,10,BAL,TEN,0.8333333333333334,0.19120458891013384
2014,10,BUF,KC,0.5614035087719298,0.4629629629629629
2014,10,CIN,CLE,0.7142857142857143,0.3105590062111801
2014,10,DET,MIA,0.5918367346938775,0.4329004329004329
2014,10,GB,CHI,0.7916666666666667,0.23255813953488372
2014,10,JAX,DAL,0.2570694087403599,0.7674418604651163
2014,10,NO,SF,0.7126436781609194,0.3115264797507788
2014,10,NYJ,PIT,0.3448275862068966,0.6794871794871794
2014,10,OAK,DEN,0.15772870662460567,0.8666666666666667
2014,10,PHI,CAR,0.7701149425287357,0.2544529262086514
2014,10,SEA,NYG,0.8181818181818181,0.2061855670103093
2014,10,TB,ATL,0.39525691699604737,0.6296296296296295
2014,11,ARI,DET,0.49019607843137253,0.5348837209302326
2014,11,CAR,ATL,0.4424778761061947,0.5815899581589958
2014,11,CHI,MIN,0.5614035087719298,0.4629629629629629
2014,11,CLE,HOU,0.6805111821086262,0.3436426116838488
2014,11,GB,PHI,0.6666666666666666,0.35714285714285715
2014,11,IND,NE,0.6153846153846154,0.4098360655737705
2014,11,KC,SEA,0.49019607843137253,0.5348837209302326
2014,11,MIA,BUF,0.6610169491525424,0.36363636363636365
2014,11,NO,CIN,0.7916666666666667,0.23255813953488372
2014,11,NYG,SF,0.36900369003690037,0.6551724137931035
2014,11,SD,OAK,0.8333333333333334,0.19120458891013384
2014,11,STL,DEN,0.24390243902439027,0.7802197802197802
2014,11,TEN,PIT,0.2695417789757412,0.7549019607843137
2014,11,WAS,TB,0.75,0.2747252747252747
2014,12,ATL,CLE,0.5918367346938775,0.4329004329004329
2014,12,BUF,NYJ,0.5884773662551441,0.4366812227074236
2014,12,CHI,TB,0.6688741721854304,0.35587188612099646
2014,12,DEN,MIA,0.7402597402597403,0.2840909090909091
2014,12,HOU,CIN,0.5983935742971888,0.425531914893617
2014,12,IND,JAX,0.875,0.14947683109118085
2014,12,MIN,GB,0.2518891687657431,0.7727272727272727
2014,12,NE,DET,0.7560975609756098,0.2680965147453083
2014,12,NO,BAL,0.5726495726495727,0.45248868778280543
2014,12,NYG,DAL,0.35587188612099646,0.6688741721854304
2014,12,OAK,KC,0.2570694087403599,0.7674418604651163
2014,12,PHI,TEN,0.8571428571428571,0.16722408026755853
2014,12,SD,STL,0.6610169491525424,0.36363636363636365
2014,12,SEA,ARI,0.782608695652174,0.24154589371980673
2014,12,SF,WAS,0.8076923076923077,0.2169197396963124
2014,13,ATL,ARI,0.4854368932038835,0.5391705069124424
2014,13,BAL,SD,0.7435897435897436,0.2808988764044944
2014,13,BUF,CLE,0.6336996336996338,0.390625
2014,13,DAL,PHI,0.6153846153846154,0.4098360655737705
2014,13,DET,CHI,0.7674418604651163,0.2570694087403599
2014,13,GB,NE,0.6153846153846154,0.4098360655737705
2014,13,HOU,TEN,0.7402597402597403,0.2840909090909091
2014,13,IND,WAS,0.7959183673469388,0.22831050228310504
2014,13,JAX,NYG,0.42194092827004215,0.6031746031746031
2014,13,KC,DEN,0.5215311004784688,0.5024875621890548
2014,13,MIN,CAR,0.5884773662551441,0.4366812227074236
2014,13,NYJ,MIA,0.2710027100271003,0.7530864197530864
2014,13,PIT,NO,0.6491228070175439,0.37593984962406013
2014,13,SF,SEA,0.5327102803738317,0.4926108374384236
2014,13,STL,OAK,0.7435897435897436,0.2808988764044944
2014,13,TB,CIN,0.3225806451612903,0.7014925373134329
2014,14,ARI,KC,0.4329004329004329,0.5918367346938775
2014,14,CHI,DAL,0.373134328358209,0.6515679442508712
2014,14,CIN,PIT,0.5815899581589958,0.4424778761061947
2014,14,CLE,IND,0.4184100418410042,0.6062992125984252
2014,14,DEN,BUF,0.8,0.2242152466367713
2014,14,DET,TB,0.8275862068965518,0.19685039370078738
2014,14,GB,ATL,0.8795180722891566,0.14492753623188406
2014,14,JAX,HOU,0.29154518950437314,0.732620320855615
2014,14,MIA,BAL,0.6183206106870228,0.4065040650406504
2014,14,MIN,NYJ,0.6855345911949686,0.3389830508474576
2014,14,NO,CAR,0.8,0.2242152466367713
2014,14,OAK,SF,0.24096385542168672,0.7835497835497836
2014,14,PHI,SEA,0.4739336492890995,0.5515695067264574
2014,14,SD,NE,0.34965034965034963,0.6753246753246753
2014,14,TEN,NYG,0.4366812227074236,0.5884773662551441
2014,14,WAS,STL,0.45248868778280543,0.5726495726495727
2014,15,ATL,PIT,0.42372881355932196,0.6000000000000001
2014,15,BAL,JAX,0.8888888888888888,0.13550135501355015
2014,15,BUF,GB,0.3921568627450981,0.6323529411764706
2014,15,CAR,TB,0.6491228070175439,0.37593984962406013
2014,15,CHI,NO,0.3861003861003861,0.6389891696750902
2014,15,CLE,CIN,0.5815899581589958,0.4424778761061947
2014,15,DET,MIN,0.7777777777777779,0.2469135802469136
2014,15,IND,HOU,0.7560975609756098,0.2680965147453083
2014,15,KC,OAK,0.8333333333333334,0.19120458891013384
2014,15,NE,MIA,0.8076923076923077,0.2169197396963124
2014,15,NYG,WAS,0.75,0.2747252747252747
2014,15,PHI,DAL,0.613899613899614,0.4098360655737705
2014,15,SD,DEN,0.36900369003690037,0.6551724137931035
2014,15,SEA,SF,0.8113207547169812,0.21321961620469085
2014,15,STL,ARI,0.7183098591549296,0.3058103975535168
2014,15,TEN,NYJ,0.37453183520599254,0.6503496503496503
2014,16,ARI,SEA,0.22831050228310504,0.7959183673469388
2014,16,CAR,CLE,0.7023809523809524,0.3215434083601286
2014,16,CHI,DET,0.22026431718061673,0.803921568627451
2014,16,CIN,DEN,0.36900369003690037,0.6551724137931035
2014,16,DAL,IND,0.6402877697841727,0.3846153846153846
2014,16,HOU,BAL,0.3164556962025316,0.7076023391812866
2014,16,JAX,TEN,0.6621621621621622,0.3623188405797102
2014,16,MIA,MIN,0.6923076923076923,0.33222591362126247
2014,16,NO,ATL,0.6996996996996997,0.3246753246753247
2014,16,NYJ,NE,0.2061855670103093,0.8181818181818181
2014,16,OAK,BUF,0.2808988764044944,0.7435897435897436
2014,16,PIT,KC,0.5726495726495727,0.45248868778280543
2014,16,SF,SD,0.5614035087719298,0.4629629629629629
2014,16,STL,NYG,0.7435897435897436,0.2808988764044944
2014,16,TB,GB,0.16129032258064516,0.8630136986301371
2014,16,WAS,PHI,0.26525198938992045,0.7590361445783133
2014,17,ATL,CAR,0.5614035087719298,0.4629629629629629
2014,17,BAL,CLE,0.9090909090909091,0.11627906976744186
2014,17,DEN,OAK,0.9285714285714286,0.0975609756097561
2014,17,GB,DET,0.8,0.2242152466367713
2014,17,HOU,JAX,0.8,0.2242152466367713
2014,17,KC,SD,0.6031746031746031,0.42194092827004215
2014,17,MIA,NYJ,0.7619047619047619,0.26246719160104987
2014,17,MIN,CHI,0.75,0.2747252747252747
2014,17,NE,BUF,0.6855345911949686,0.3389830508474576
2014,17,NYG,PHI,0.5121951219512195,0.5121951219512195
2014,17,PIT,CIN,0.6000000000000001,0.42372881355932196
2014,17,SEA,STL,0.8412698412698413,0.18315018315018314
2014,17,SF,ARI,0.7118155619596541,0.3125
2014,17,TB,NO,0.3164556962025316,0.7076023391812866
2014,17,TEN,IND,0.26246719160104987,0.7619047619047619
2014,17,WAS,DAL,0.3105590062111801,0.7142857142857143
2014,18,CAR,ARI,0.7076023391812866,0.3164556962025316
2014,18,DAL,DET,0.7222222222222222,0.3021148036253776
2014,18,IND,CIN,0.6688741721854304,0.35587188612099646
2014,18,PIT,BAL,0.6183206106870228,0.4065040650406504
2014,19,DEN,IND,0.8148148148148148,0.20964360587002098
2014,19,GB,DAL,0.696969696969697,0.3278688524590164
2014,19,NE,BAL,0.7435897435897436,0.2808988764044944
2014,19,SEA,CAR,0.875,0.14947683109118085
